-1.081518497154605241e+00,-3.289666665047163985e-01,-4.100348185493434827e-01,-3.261897202698153642e+00
1.111893477240981198e+00,1.967745820547617541e-01,9.064915856332628197e-01,5.706113008843270995e-01
1.212138263836789021e+00,8.535088317404221359e-01,-6.583346393402009222e-02,-2.248371193000947788e+00
2.938064281511377773e-01,4.833586180238360064e-01,1.014290033419770420e+00,-5.913521371827973327e-01
6.228171584558922502e-01,8.236602024691402901e-01,-4.346996874632951813e-01,-3.188110422880720662e+00
-2.514081617473607810e+00,2.701579176574331886e-01,-8.315217607966320923e-01,-6.090404808479457088e+00
-1.058863117974168377e-01,-4.806581025772832527e-01,1.601937458596336183e+00,1.740133338880452962e+00
-3.291278133020868468e-01,-6.208633923818097644e-01,-6.654596324868917723e-01,-3.054471229916064345e+00
3.039779663285578915e-01,-1.346552074257663767e+00,2.502595529475866720e-01,1.849521268963931986e+00
-6.592567354677517644e-01,-5.753901358913247194e-02,-4.255309646933216894e-01,-3.483888310939342148e+00
-2.082632712755847049e+00,-9.249195704941365337e-01,-9.217135947251373640e-01,-3.685508986014461641e+00
-1.102350438284106726e+00,9.611058495204989338e-01,-9.069478755247125656e-01,-6.120198446963835082e+00
1.093513411719872597e+00,-8.117699823517980917e-01,8.204071028666054533e-01,2.931069140963293407e+00
-4.741734508015862937e-01,-2.302255406266653370e-01,1.590101082315890535e+00,1.471561466930132900e+00
-1.028717438952387209e+00,-7.751536160835261619e-03,-9.563927138193552002e-01,-5.153872627361579362e+00
4.033751287337189462e-01,6.857909692031965987e-01,1.604664256372794862e+00,3.930485870435402873e-01
3.002990774336743440e-01,9.789527504416444259e-01,4.557548811925521415e-01,-2.380034943984775886e+00
3.492714170849238187e+00,2.284633141052306859e-01,1.495205512623070554e+00,3.466339743499565529e+00
4.098178924911121124e-01,1.117965699957424119e+00,1.473880874239835437e-01,-4.184176541286928952e+00
-1.104843246111605337e+00,-1.378842493147767190e+00,6.913622752300501162e-01,1.552379543853179555e+00
2.623473279580186279e-01,-1.241899459770548386e+00,-1.017612815020585204e+00,-2.308259509881877669e+00
9.817840521597882564e-01,-1.001212352942443484e+00,-1.538877797310187923e+00,-2.649155873344185785e+00
-1.872679452329141681e+00,2.195395825861424510e-01,-7.101650820350470239e-01,-4.907776064496765400e+00
-1.528595317520580199e+00,1.114969646873629650e+00,-2.729958899536973418e-02,-5.000678295460028622e+00
5.540230227089115722e-01,1.125662745039109902e+00,-7.867620919133046231e-02,-4.047524538072695854e+00
3.532324207780590530e-01,2.009615015450689768e+00,1.603237263545018498e+00,-2.950167632757293212e+00
-2.320982756672080427e+00,1.230223877201512162e+00,5.611166802516698304e-01,-5.096381823462658112e+00
-8.290261682985626823e-01,2.107285331046282018e+00,1.305821195482819441e-01,-5.330264632046890938e+00
2.657937518984435865e+00,1.281580093259182984e+00,1.030672814339060661e+00,1.098395674696732716e+00
3.214579856043533468e-01,-6.547289945763021812e-01,-8.047208877804997718e-01,-1.926946125810847121e+00
-2.989501480157319424e-01,1.234329978370007241e+00,-4.601761746908987205e-01,-5.783142998975892013e+00
1.316896302733810087e+00,-1.825708799380491298e-01,4.488023838427499523e-01,8.267306406083332337e-01
-9.207469323517476489e-01,-6.136683666485510669e-01,1.210802267785550113e-01,-1.702028935938328935e+00
1.434828053609513931e+00,4.403643746895810618e-01,4.595479415426517167e-01,-1.372644948138626253e+00
3.203802001907958830e-01,-2.373218139305778573e-01,-9.095453554105384919e-01,-2.711576962235936694e+00
9.927578473391772684e-01,8.253453122677401055e-01,-9.004388703600441080e-01,-4.682962114323257374e+00
4.434990785038552819e-01,-9.179283688366818295e-01,-1.257855707765736797e-01,-3.863212398660916258e-01
-1.138455409373591465e+00,5.423008990141832131e-01,8.345264702964072523e-01,-2.664524625637469057e+00
-2.253445657854706408e+00,-3.821991468510930190e-01,-1.130515573272449226e+00,-6.358485822157322609e+00
-7.589332967791080353e-01,4.094263095303595223e-01,-1.088188199671688672e+00,-5.849736712910361014e+00
1.733097716058296378e-01,4.503869704813792119e-01,-8.713902852153013745e-01,-4.375326631651819120e+00
1.196547528141161498e+00,-6.766303888880131900e-01,-1.478108478910149737e+00,-3.273970373078388896e+00
-6.271371747894169957e-01,-9.664789443790913204e-01,-6.293832927166135294e-01,-2.056474089714865006e+00
2.852881233423536500e-01,1.387112102657334978e+00,6.787697930331452190e-01,-2.889342677178873942e+00
6.409156992775494333e-01,-6.833785483267798000e-01,1.657112981755259340e-01,-7.027764905379172422e-01
7.116927727917948809e-01,-1.395719213952390181e+00,-5.751399844058295852e-01,-1.043514900864903061e-01
-4.966777690435161263e-01,3.302172497603067525e-01,3.560931726632625693e-01,-3.813654697038184604e+00
-3.662023589183742711e-01,9.439002884567293528e-01,1.315137660325833791e+00,-8.760258388416241049e-01
-3.662859763436396299e-01,1.154206342116587791e+00,4.214115020759753305e-01,-4.249565989066054428e+00
5.103398627611775706e-02,4.452928098473230012e-01,1.794768434176622490e-02,-3.252080406999232842e+00
3.565676832829506315e-01,-8.940459645197340599e-01,1.003698816499265511e+00,1.655425088917292786e+00
-6.885518882458131484e-01,-6.583486964750422388e-01,-4.835944388268746952e-01,-1.918927096152248879e+00
-2.152257058850024496e+00,9.014307651185715642e-02,-1.604606203788507823e-01,-4.757958435055258839e+00
-6.367162827731529529e-01,-2.396431663382881383e-01,-6.750256652416031233e-01,-3.913912878011167162e+00
-8.167621501044520782e-01,-1.883281678592950037e+00,1.248699299777429772e+00,3.501231928387610992e+00
3.355563285083311142e-01,3.617119792114513177e-01,-9.384483144829329770e-01,-4.690120938075362567e+00
-1.872557738807931083e+00,-1.390949932497379526e-01,6.010904276987547590e-01,-2.007146495354899418e+00
1.145380348421660421e-01,1.220220651175691007e+00,8.579142461328355118e-01,-2.570092181066578441e+00
-1.513051724300322753e+00,2.401903170308146152e-01,5.805360111989230631e-01,-2.701526150767125323e+00
1.355386079729377968e+00,-2.363006098107133662e-02,2.528926111297233881e-01,-7.519587635243999424e-01
-7.977584021751556176e-02,-1.220722442737028235e+00,-4.101783610445245420e-01,-4.409240582875005310e-01
3.183453018021973335e-01,9.330187581996521873e-01,-8.347943443256311546e-01,-4.951922512825765565e+00
1.948403898457350847e+00,9.913290555756917866e-02,7.887457443714897265e-02,3.015047538366357194e-01
1.134330990030242292e+00,2.387878248390805092e-01,-6.413024778080844701e-01,-2.153662949236636148e+00
-2.082789017073007010e+00,4.865697579304370524e-01,2.187460342099520894e+00,-8.208132159418219942e-01
-2.172755327294049188e+00,1.358263526919541997e+00,-1.935397805891770684e+00,-1.085941960004725182e+01
-2.573659841209454680e-01,1.041311511603590922e+00,-3.511361997754441355e-01,-5.221665920593814292e+00
-1.626387655506497998e+00,9.818332678176970862e-01,-7.171803929572953540e-02,-5.387251630950562031e+00
-9.455129121887531629e-02,8.622210822381551898e-01,-7.406775433000630134e-03,-3.319267444477348672e+00
-1.074016236578517969e+00,-1.449197612035291009e-02,9.118778108933633941e-01,-7.863211070758533427e-01
-1.040445884895941031e+00,-1.894737320349634269e-01,-6.575939745667930270e-01,-3.402848501941694970e+00
-1.250303021849272778e-01,3.236399282770568986e-01,-2.904611145074342121e-02,-3.299812352405791849e+00
-1.651900731150682811e+00,-3.841068697680211086e-01,1.239980892996457862e-01,-2.449734573771467083e+00
-1.030146621987121147e+00,2.342950774955828708e-01,9.524665838412614827e-01,-1.524988324421274299e+00
-8.060571800826407118e-01,-7.463545430502929179e-01,-8.267996046952086342e-01,-3.146397619517700139e+00
1.327546811564034313e+00,5.840243834018246094e-01,-7.597434405527689338e-02,-2.585248706621184667e+00
1.616460003530141964e+00,1.137473146349317066e+00,1.610839845722189523e+00,3.328159220912624283e-01
3.232130993663900886e-01,-4.543299238687387720e-01,-1.050899491741199843e-01,-2.634983229325619236e-01
1.419324780720998720e-02,-9.674212283923687705e-01,-3.905965279853251815e-01,-1.047768130939618070e+00
-3.362715356493636287e-01,-1.489068776157194796e+00,-7.121209373074315341e-01,-3.114137665095991214e-01
1.478899707288025001e+00,-2.985941708921985849e-01,-3.017844152210292230e-01,2.061751372358527901e-01
-8.021280599451291460e-01,8.031885748047451479e-01,-6.763659306575070529e-01,-6.111575301460851151e+00
1.540207296628082867e+00,7.040080451811076001e-01,8.548985013131542576e-01,1.085416115348104560e-01
1.677473456282565945e+00,1.261098814986932437e+00,-1.230197806558053886e+00,-5.610290470571788646e+00
-1.605886803501062887e-01,9.871866602825647430e-01,-1.700523772003945666e+00,-7.374447905911255319e+00
2.097533140185163347e+00,-5.701943857930168447e-01,9.643988627587426476e-01,3.542871876342865711e+00
-3.538898384475451797e-01,1.018606243601352240e-01,-7.507127255527712428e-01,-5.303185322019311698e+00
-7.413028504135820151e-01,-6.280362220426995989e-01,7.125676653522914662e-03,-1.757822541382359161e+00
3.245195267574868536e-01,6.369702762829649867e-01,-2.422933914860752047e-01,-3.973296779467188955e+00
-9.000431714335603850e-01,-1.028538917056183166e+00,-9.321233429659734337e-01,-2.806607537720473555e+00
4.699273828664431996e-01,4.776302443494035432e-01,1.009874998524941780e+00,-3.143586256829080106e-01
-7.777168239333271949e-01,1.489486871520774969e+00,4.726791087177536349e-02,-7.168100311213638776e+00
1.632383427066506631e-01,-1.607032340655128344e+00,1.121856644499183764e+00,4.224146498652270765e+00
4.022772175486793444e-01,2.329053923855213704e+00,-4.164346167929074971e-01,-7.200972069457504787e+00
-2.319812946152570277e+00,5.726038744760748589e-01,2.501661039894617078e-01,-5.686157028565875571e+00
-3.660222962530422786e-01,3.257096568129503877e-01,-9.771197758572814918e-01,-4.738629417562782109e+00
-9.931006398652775236e-01,1.041276795994453275e-01,-9.435989795065207186e-01,-5.563063586132442673e+00
1.404366086374695621e+00,-8.676240968907266149e-01,1.120181189712292413e+00,3.650806709760304525e+00
-1.096314820787315680e+00,-2.447660360788760647e-01,5.139321122491328220e-01,-1.502253083967435288e+00
2.800417297056977395e-01,-1.831396798900672140e-01,-1.972602492179754974e-01,-1.507265748917560488e+00
-2.094350862981447792e-01,-8.699846962485260349e-01,7.106093221524497627e-01,3.468965527377158020e-01
-1.783462295601792036e+00,-6.286308995206337791e-01,-4.724983392503081525e-01,-4.783875169883065936e+00
-1.974629752397241145e+00,5.947961560128516290e-01,-1.771165344152990873e+00,-7.779806383313323970e+00
5.270265898539011618e-01,7.996017437032221231e-01,2.018517340110062008e-01,-1.896675996373231143e+00
-1.189069968193085941e-01,5.722450325995193099e-01,1.288620473174294068e+00,-1.934501789838056540e+00
1.285118721128915231e+00,4.568874696402651647e-01,-6.341942637347696143e-01,-2.770051381371879007e+00
-4.808825875183361243e-01,-4.649462222603608641e-01,1.955452630082988308e-01,-6.764963636109875278e-01
1.289314621041796616e-01,1.329247930205190054e+00,5.661684998683079451e-02,-4.389115218872407631e+00
4.288934762482987106e-01,-6.036894236136099989e-01,-8.294864642954977718e-01,-2.685877392704894895e+00
6.889501797582984199e-01,3.254614878993725147e-01,-5.464762094637726220e-01,-2.741678305092214885e+00
1.600010426195622726e+00,-1.057702745373255149e-01,7.620358714258583799e-01,1.780187941711229627e+00
-8.651269961158699617e-01,-1.716617493717267129e+00,-1.573629954677668863e+00,-3.636574087876466521e+00
-1.236248955254178189e-01,-1.559036424373221985e+00,1.920301093154188843e+00,4.631729939632724502e+00
-6.759520417552933313e-01,6.201951378992094366e-01,1.232144099867999998e+00,-1.628024492437279758e+00
3.503602264693126966e-01,-9.852540898023068872e-01,1.112807343967562757e+00,3.377335168495485096e+00
4.130351809313011491e-01,-1.813200576592044200e-01,-9.684565364451542813e-01,-2.712971257526151980e+00
6.563139128811902312e-01,4.224937695506755242e-01,1.505053532552133921e+00,4.968313140737004030e-01
-2.156137546277259176e+00,-1.350132977171168536e+00,-8.959923734532253548e-01,-2.925163936815092125e+00
4.779243598457749154e-01,-7.646994286776195859e-02,7.347777841835280155e-01,2.430142427449589748e-01
1.158945359996280011e+00,-9.022338170233834553e-01,-2.760046167245144288e-01,1.548514624001215090e+00
-5.277918346838825769e-01,9.435590753399950570e-01,8.658547333301761517e-01,-2.041474025661661695e+00
3.144913547877737914e-01,1.131889324797653362e+00,-6.682667775593484905e-01,-5.510881633870438279e+00
7.115132941157236157e-01,1.180536920821802394e+00,8.838013616317200727e-01,-1.480078665552695627e+00
1.861803608439787983e+00,1.299407716530284418e+00,-1.709498262327180829e+00,-5.972830412042655190e+00
-6.323021006887008522e-01,7.112080868986596638e-01,1.654669500148127526e+00,-1.159332363247303599e+00
-1.379562554067599311e+00,-1.012915012952183280e-01,8.428352315630507352e-01,-7.136403253339743680e-01
-4.000586060093277996e-01,-6.008128740857010541e-01,-2.922546819887107961e-01,-1.972821309573187243e+00
1.152236466211987054e+00,3.154016450102619523e-02,-5.089603263147927242e-02,-5.654647765244116275e-01
-4.615572205252082560e-01,-1.153547901920975338e+00,-1.034060485900332171e+00,-1.736425294465885338e+00
8.804397398268679620e-01,-4.172346327667152965e-01,9.461959653468552389e-01,1.911038980418483968e+00
8.065965508168738696e-01,-1.064024053895463284e+00,-1.351382363148120325e+00,-1.892811849046265538e+00
-9.416956058584809997e-01,-8.336332637358508935e-01,-1.134123334541346784e-01,-1.107663571487554011e+00
-8.172978889808233394e-01,-7.866815729556472236e-01,1.304819816951439337e+00,4.744603328077420246e-01
-4.870177558042268484e-01,1.121479151065602475e-01,5.481272891052985097e-01,-2.133839926315653557e+00
2.384353773193729875e+00,5.745040795644081877e-01,4.968159409717907704e-01,-2.188008777672323379e-01
-1.666991859888223848e+00,-5.231287753259318274e-01,6.603064534530020957e-01,-1.632898996552325066e+00
1.011748835136588642e+00,-3.611620696817371967e-01,2.067099683479309835e-01,5.829453777975075468e-01
-3.642741971940444048e-03,-7.861391361517174881e-01,-1.118704781705269991e+00,-2.727591688791755953e+00
3.099499060090598501e+00,-3.981840168747902142e-01,-1.575560259365034188e+00,-1.461138992218988575e+00
2.560149833484978155e-01,-3.153223221420139444e-01,6.400366498492938705e-01,-3.126182127458512205e-01
-2.560893576240448333e-01,-6.605232972226271482e-02,4.493004754005862078e-01,-1.188951478284601349e+00
-4.575191092642106883e-01,1.464350132216133860e+00,-1.134626180886054936e+00,-8.161856659408588399e+00
8.644411279021355643e-01,-6.415379024184932888e-01,-5.857181785162114407e-01,2.376591628201731865e-01
-7.765132993800517580e-01,2.183750756015133410e-02,4.903558822130343886e-01,-1.931499032294725415e+00
-2.164131266390210140e+00,2.870314670770156562e-01,-3.632609917926553078e-01,-5.420593264688453594e+00
8.575402185635216945e-01,4.350615700326156410e-01,-6.160997989956138454e-01,-4.185108888199591703e+00
-8.620113163183561467e-01,8.259634547927882653e-02,7.024045978218002029e-01,-9.273709664559045551e-01
2.172564829012522611e-02,-7.735992078822766516e-01,9.145107518549723535e-02,-7.428799860392218957e-01
1.523760807800508821e-01,1.230507042529157991e+00,1.235557782024293560e-01,-3.351340074991536966e+00
4.187174520046489379e-01,7.234933633555077348e-01,3.918448403848482364e+00,5.097852504294446696e+00
4.442308086724097022e-02,-1.855359075563941806e-01,-3.527089372370286191e-01,-1.995728358083773912e+00
-6.126226416729978475e-01,-3.290382125574805583e-01,-1.462736531274758667e+00,-4.714223537044598622e+00
9.685540067861374558e-01,-5.048469590972587406e-01,-8.335697713458194436e-01,-1.850731906471654531e+00
-1.348296143332502195e-01,1.371983180759309695e+00,-5.636584569756667440e-01,-6.899800172532988718e+00
4.036980712868567037e-04,-2.034792041624519321e+00,1.019217723897083205e+00,3.400701939103900173e+00
1.505691355915704244e-01,-5.487098572356650106e-01,-3.068127052772098851e-01,-7.316021376917427599e-01
1.236648799262599852e+00,5.178857141631354466e-01,4.591103234123926867e-03,-1.212244808016474718e+00
1.661925317046911932e+00,7.754500268984950706e-01,1.930133680307056510e-01,-6.584862050676303369e-01
-3.506920853270283911e-01,-1.894893253337400774e+00,-3.362151665780975129e+00,-4.827962935753998153e+00
-1.961326137347306098e+00,2.204899803872257258e-01,5.490556839592952709e-01,-3.477078513356862910e+00
2.083757349332704956e-01,-6.510604395760444252e-01,-3.239228521894920165e-01,-1.304027082032673146e+00
-3.233940362412763836e-01,2.160486584916323061e+00,-2.148636673420906362e+00,-1.155072864998481741e+01
-1.522571375853999827e-02,-3.879717200013946266e-02,-2.723948277066391976e-01,-2.423888602737868769e+00
1.983278775268450422e+00,1.253292099251930233e-02,-6.067675224516292376e-01,-3.604981270521653292e-01
-1.159640751127927610e-01,-7.327640236552964703e-01,1.143015175688913310e+00,1.723785605480609773e+00
1.581863040839620815e+00,-5.647310024266967432e-02,-8.106331051172848134e-01,-2.210637303033159196e+00
1.844604579225560537e-01,1.186045846886623067e+00,-3.784097634609059346e-01,-5.561137900417008950e+00
9.726953583737384390e-01,5.511723353345769905e-01,-1.403273161582618833e+00,-5.789043953573199452e+00
5.539436737418528267e-01,6.715480750322672110e-01,5.051684948630654759e-01,-6.010564436379755016e-01
-1.354299625312837430e+00,-5.003224724693645653e-01,7.101655206930385100e-01,1.827366101323406600e-01
-1.268081877843871275e-01,4.863713163881850376e-01,7.961697870217808726e-01,-1.659837694719774159e+00
3.149510232718245595e-01,-7.589704241432461140e-01,2.079429123586607753e-01,-4.316296984833922767e-01
9.924144112128947537e-01,-1.781409851006625411e+00,-1.451915350531775006e+00,-7.931269552873450035e-01
-1.016896244317789133e+00,1.550808102830053103e+00,1.211353927364163141e+00,-4.213331430531603417e+00
8.316103397981863266e-01,-4.007491090630467823e-01,5.822680413959157031e-01,1.204206017313254939e+00
-1.249579068282942879e-01,2.304907474921734867e+00,-2.106883015170944340e+00,-1.180393603299011218e+01
-1.097732937468882897e+00,8.168920941243238421e-01,6.969505908396148586e-01,-3.625263431837030481e+00
-1.283968298359079219e+00,-1.501612727892913890e+00,-3.532269661251481452e-01,-8.858368374444413051e-01
-2.688159133201642459e-02,1.369459470400554268e+00,1.595788015003824389e+00,-9.207842781508785990e-01
5.126686072723834336e-02,-8.191605879804658707e-02,9.136740074938071166e-01,2.426687560507681876e-02
4.594970490940313845e-01,-9.306705280003099157e-01,-9.500545594614258071e-01,-1.262048035928414969e+00
-6.137738127203041377e-02,1.847493237734753713e+00,9.634464127721296123e-01,-4.158052047139525698e+00
-1.246790268876959207e+00,1.405430532502495389e+00,1.827350547005874626e+00,-2.296808776164339427e+00
-1.201074487551622383e+00,-1.682374200254905527e-01,-2.349892508717040529e-01,-3.538503897420366862e+00
1.395322546369060168e+00,-9.402820657359609591e-01,-1.121256701268404932e+00,-1.272380072796816641e+00
1.003049996909322950e+00,-4.756509254718557234e-01,1.251315767288199821e+00,2.377934815964634740e+00
5.383854956564512184e-01,-1.059929767748292589e-01,9.321571185462957931e-01,1.317160750531604752e+00
1.748931635732101642e+00,1.761912787542150305e-01,-1.519857350514718153e+00,-3.933691658149214732e+00
1.481281639231922798e+00,-2.747669349916183057e-01,-1.103650457406040841e+00,-1.698815627498712733e+00
2.635860321028890563e-01,5.872696235412602772e-02,-1.534875424201475935e+00,-4.726957102818947654e+00
-8.851162258430413932e-01,-2.081593247334496688e-01,1.402108410648344794e+00,2.616613551532822601e-01
1.595547041235460206e+00,6.623274511618830740e-01,-4.169512822034188160e-01,-1.668754288787511086e+00
-9.666855322931666716e-01,-2.426971455338444716e-01,1.340255950816872654e-01,-2.589800385960312923e+00
-2.014231971359920159e+00,1.571205969348707931e-01,1.059346414518323121e+00,-1.263654513726335527e+00
8.848049425733895967e-01,-1.178522135866098441e+00,-1.216180274761526015e+00,-9.845498137277419737e-01
-1.974059407982840630e+00,9.910179932841917116e-01,-5.225230476728995876e-01,-7.256283966603798596e+00
-7.376274355707022057e-01,7.752934357567170922e-04,-1.065686297476637234e+00,-5.021936748136746509e+00
1.460236731179033187e+00,-6.497623171970036415e-02,4.586679753828248329e-01,6.378053209459141337e-01
-1.046625906601373446e+00,4.387838727262392546e-01,-1.164408284480294764e+00,-6.453121281984249613e+00
-8.216522385286019470e-02,9.870047130660507539e-01,9.712282729335902642e-02,-3.784494276934374568e+00
7.901923726224768796e-01,-3.712979825023260405e-01,-5.493911913702883565e-01,-5.874094989205693729e-01
-5.410714909778935322e-01,1.892910366639149189e-01,7.916197610838965337e-01,-1.736228839236214627e+00
-5.003778151017121978e-01,6.665170679106962037e-01,1.841847537829800485e+00,-8.112915117940280307e-01
5.901882866220261592e-01,6.256327956365350662e-01,4.313697648604526980e-01,-2.691423944590179751e+00
-1.049691140258465216e+00,5.228979300522993423e-01,-8.974342691282168882e-01,-6.893269343619739864e+00
4.985107903472182911e-02,1.345649501913953827e+00,-2.036343976758042018e+00,-8.488612994668327971e+00
6.615643477014562235e-01,-2.396619272593278685e-02,-1.279742225274542955e+00,-3.514032377908026028e+00
-5.825630060660789145e-01,-1.185810268407935797e-01,2.334049742829247265e-01,-2.065741811073102063e+00
-7.534770274982165450e-01,-2.146920684409336366e-01,-4.066914545078530452e-01,-2.991127350755887537e+00
-3.266916033186828550e-01,1.135826014576375304e-01,6.584152382641194068e-01,-1.560966183582002564e+00
-7.943562705627482678e-02,-1.308778862553679145e+00,-1.239677536324270135e-01,9.986555212929112413e-01
-4.409661291738829481e-01,6.674939022067142291e-01,5.999592560105807548e-01,-3.118074330009468209e+00
-5.760288273894454969e-01,3.482313684297622669e-01,6.280330748241126360e-01,-1.824762317897297370e+00
9.044300235361962814e-01,3.147177252614761778e-01,-1.386244677675266601e+00,-4.818221963852041156e+00
9.983785537652515307e-01,9.877470436309558899e-01,2.037934040455368079e-01,-2.775836270108904991e+00
-1.213643812696873825e+00,4.056278331272620830e-01,1.410317782583452972e+00,-2.142760853454829029e+00
1.369326052406935890e-01,2.893024205204396959e-01,3.748156904132774470e-01,-5.907984638435810343e-01
-1.978543953706686787e-01,1.766548748641838751e+00,-9.228105900688617913e-01,-7.280169916132822827e+00
-7.688954227558927879e-02,-3.949270899988129302e-01,5.782220226642276195e-01,5.365456699521211625e-01
-1.363711095845154819e-01,1.696838116197225688e-01,-1.857900491395963360e+00,-6.770170888318643776e+00
-4.980806071161442694e-01,-8.312115462339798588e-01,-1.741816083050080177e+00,-3.733021067545087668e+00
7.390128612659848661e-01,6.515990413192050967e-01,-1.781918594446655901e-01,-3.570944405886344430e+00
3.665494872224658862e-01,1.017079862660469347e+00,-6.328163122284654607e-01,-5.064288495183464356e+00
-1.032204375904376414e+00,-2.584623587045988269e-01,-2.984086968213837676e-01,-2.284631981884448049e+00
2.224997836395542217e-01,8.632987474456710331e-01,-3.739384942298383807e-01,-3.716535794367580969e+00
1.865164700303258094e+00,1.440580156624480246e+00,-2.095008497426150473e+00,-7.494140778273067127e+00
-6.346090812861790997e-01,7.739503186628807901e-03,1.984424398313962223e+00,1.309211555892707324e+00
-4.976517218347210614e-01,-5.795959874933215294e-01,-4.954486434708746945e-01,-1.816278771142163295e+00
-1.132514257791869206e+00,4.260496087773203433e-01,2.204876681370801172e+00,9.055876303158021390e-01
4.579207899705843854e-01,5.004316634064759350e-01,-7.929932557943338012e-02,-3.389526180701855296e+00
-7.087251624505156444e-01,6.419929984381536059e-01,2.023672985948053726e-01,-3.594753082254801502e+00
-9.845899833415345803e-01,-5.359963611809093198e-01,2.277092528770681065e-02,-1.442076056178905885e+00
1.627460112358491751e+00,-2.582412248426677603e-01,-1.293176532684598978e+00,-3.061063901655708186e+00
1.785932400670029896e+00,-1.745904815919292474e+00,2.724211688188910019e-01,3.433299853633247078e+00
1.766322589293978007e+00,-1.026397898286661059e+00,-6.363847268560407500e-01,3.623709701198984945e-01
-5.671232275786831645e-01,1.605842721437695131e+00,9.325361826640597984e-01,-3.640421256826280594e+00
1.035286742396013038e+00,4.135121268542045758e-01,-1.139766959194310036e+00,-4.174313169017583647e+00
3.559990519339155390e-02,-2.866533222829502348e-02,-1.434668790837365426e+00,-4.143925054019074850e+00
-1.781166837338574727e-01,-2.141523260396387962e-01,2.017845827411507420e-02,-1.466125184104943857e+00
-3.536860158888843753e-01,-1.660459180934713341e+00,-1.281317625577416575e+00,-2.265020123994513135e+00
3.998824664297331855e-01,6.669070507991554930e-02,3.752646867521290952e-01,3.443073655221327023e-01
-6.391569597961515026e-01,-8.945323754085482415e-01,4.547363614983134239e-01,-3.591451113560854003e-01
-5.239443721166717194e-02,-9.398317294827822632e-01,-6.317411079292978293e-01,-9.845366515979890876e-01
2.243134402851848230e-01,-2.133776591457332006e-01,-7.149424206372835544e-02,-1.202351576414050216e+00
2.041781635316250121e+00,4.109827398152948730e-01,2.265941224886686978e-01,3.756538236887208004e-03
9.062658427063594035e-02,4.446547471760633474e-01,3.339636718555505368e+00,3.963458103997923310e+00
-1.167774827918589997e+00,2.914471221517260791e-01,-8.232144733488617749e-01,-5.141479730679793470e+00
8.686578630934724821e-01,-5.498160616527880684e-01,4.687690494269157737e-01,5.258023575433381502e-01
-1.376587999744126822e+00,-5.766291562622276601e-01,1.363935620143708505e+00,4.886376921351514580e-01
9.927342916460155653e-01,4.821098687930812088e-01,1.889873071380297753e-01,-1.980415962706051358e+00
9.486637891388518540e-01,7.167762846149203781e-01,9.889101107382562983e-01,-9.633630480897653614e-01
-2.034724865665988869e+00,-2.067450598190401501e-01,8.051986646649073043e-01,-2.198978592163794765e+00
-3.919512276429975017e-01,1.397047070060162710e+00,2.839847309159358457e-01,-4.498054208957523059e+00
-7.112004400405327331e-01,9.478080967028076342e-01,1.363653747122268278e+00,-1.450311813755546853e+00
3.554352697381026327e-01,-4.659350682014453682e-01,1.901792310623920401e-01,-1.007142116823350753e+00
