4.544698038230931547e-01,-8.229765874371303136e-01,-2.356409040742078187e-01,2.965022046996638405e+00,-2.475480239556136830e+00
-3.588602772252300066e-01,-7.087502620244717777e-01,2.541366047659311955e-01,2.958872000718384854e+00,-1.521177620851829060e-01
-1.830038105067714804e+00,4.033650510908420306e-01,-2.634465426103657082e-01,-1.512039483830014408e+00,-2.853560889449069382e-01
2.582767124973494033e-01,-5.561267625411416837e-01,-4.014261776935584281e-01,1.481232922250329764e+00,-3.463499926880545310e+00
-1.930918975413817296e-01,5.178983131262888950e-02,5.541243705408496201e-01,1.806117647583538988e+00,-2.557106297919746751e-01
4.983528570899164456e-01,-7.331826558320870824e-01,2.361488912822867214e-01,3.366083652611481458e+00,-7.080336856608852036e-01
1.137247782325491313e-01,-1.441470962781451925e+00,1.369177953168341011e+00,6.746027226090060225e+00,1.676521278681272431e+00
5.089930775019326781e-01,1.364688174161911238e+00,-1.459940171075079673e+00,-3.772705004984567179e+00,-4.575516425939672338e+00
-2.849387775160663883e-01,-2.438553128847122664e-01,-5.430372670397639601e-01,-2.665656458435221587e-01,-3.378882085849031824e+00
-7.775628879503204693e-01,9.663153930571265482e-01,-1.081063668842837527e-01,-2.221246289442414756e+00,-5.064088196705731626e-01
1.704353458456075998e+00,3.915889258944535434e-01,-4.034981273500470311e-01,1.292666286034210188e+00,-1.734880744430387312e+00
1.700048144868135491e+00,-1.994159249077985530e-01,2.319703184446686162e-01,3.179301423345116895e+00,-2.546160123648305573e-01
-3.389794199707270028e-01,6.490360715335834474e-01,3.028988326856554281e-01,2.519044736373149407e-01,7.254241264942584699e-01
1.026570444232609791e+00,-3.803242648334544812e-02,4.140224199915323311e-01,2.365693715959869436e+00,1.379192304187276119e-01
-3.782005533093327765e-01,1.819943205774042505e-01,-2.326809990555892826e-01,-2.574016623915864610e-01,-1.545054854569996028e+00
1.876774142916520116e+00,9.263762233688134229e-01,2.277944571036608412e+00,5.492888828833951465e+00,7.028274018007913071e+00
6.640251106138588266e-01,-2.085601990497714664e-01,2.957844279405251187e-01,2.377735574735547530e+00,-1.021753117145340894e+00
1.451841654021446548e-01,1.536597122516372531e-02,1.711041100466805243e-01,1.709062830117404452e+00,-6.873836524973087059e-02
3.394101008894706561e-01,1.965566461097607132e+00,1.294152670649288961e-01,-2.269805875165417319e+00,8.988617628507398205e-01
1.487483988072648561e-02,-4.417692603620959613e-01,4.102779558483639066e-01,2.621468205872054202e+00,-4.570958749746159011e-01
-8.480458499327931943e-01,-3.198156613350993105e-01,-2.347397057927660846e+00,-2.990675550396394211e+00,-8.086480752922224013e+00
1.015300104115565372e+00,9.949825051914903407e-01,-1.980654450212904205e+00,-3.771168678989166079e+00,-6.388275527400318232e+00
-1.565959717637044113e+00,1.598033088681365815e-02,7.408102302461825328e-01,7.717553717274276970e-01,1.226612854794042473e+00
4.784947142415648669e-01,-7.020036005082943564e-01,-6.206799338541446609e-01,1.841061006066967209e+00,-3.431814417429567943e+00
-1.165802720187731345e-01,-1.010996265114683768e+00,-1.727328795763676539e-01,2.228235779523462412e+00,-3.128441382975014839e+00
-5.213308989221365763e-01,-5.827866423636489657e-01,1.156565535753118379e+00,3.902879463998699450e+00,1.522350007616144918e+00
-3.746663219349712776e-02,9.546466387013767818e-01,-1.995474821089406658e+00,-5.567309311650909365e+00,-5.615472494823137595e+00
7.581466942690177034e-03,-4.326824076772324279e-01,2.574283343310094230e-01,2.816250217193107197e+00,-4.487162032200013861e-01
1.569046163684466366e+00,7.939685300450292083e-01,1.275887947241255205e+00,3.664175422966001960e+00,4.298897335325856162e+00
1.641405474067911374e+00,3.106243637494522924e-01,2.860857492479482178e-01,3.197746697079399514e+00,4.343750310604976295e-01
2.182490296817681807e-01,8.132960848266107545e-01,2.773974719919475529e+00,5.742276637058254529e+00,7.963277439075532982e+00
-7.673929320808046128e-01,-6.425104639227948722e-01,6.907640577485416600e-01,3.220508922943246422e+00,3.442275215930691856e-01
6.990147444825257628e-01,-2.692086610315171796e-02,-9.824993724291231079e-02,1.939310025197737986e+00,-9.641149120040313214e-01
6.704556273202224581e-01,6.600358003424294795e-01,1.170814350917939450e-01,7.693426277979085182e-01,3.190149706108497130e-02
9.233926319442381514e-01,9.352911685050338542e-02,2.815368541874494965e-02,1.213252266891678977e+00,-5.757563060000379096e-01
-1.918971590831474394e+00,-6.319591443961060095e-01,4.264614439104573440e-02,4.483312998222843682e-01,-1.403109404995035003e+00
-3.242296742224511363e-01,4.611710133386804356e-01,6.827083166098842915e-01,5.977249736102404620e-01,1.225751457447894488e+00
-2.424280661867759812e-01,-7.077602727591753018e-01,8.297318278443285289e-01,3.766445658001683405e+00,6.324160606097777304e-01
1.131257994307892645e+00,-1.645899619073285525e-01,-1.346344838319009973e+00,1.203451600566897151e-01,-5.055107868723243136e+00
1.045093928320049770e+00,2.090944982359350224e+00,-9.202787019686224923e-01,-3.276645326901495459e+00,-2.497009914684553245e+00
-1.445040532714938042e+00,6.109250115349917909e-01,1.529198957852294649e-01,-1.927843527432640425e+00,4.606037259677387419e-01
-1.361719894591879310e-01,2.933817817747492174e-01,1.189216568617804670e+00,3.273693063221904787e+00,2.247053771715292747e+00
4.697526826403954359e-01,-1.019341106407654518e+00,1.354732027069884825e+00,6.415025026191282898e+00,2.740327736266925385e+00
-8.392793451061597576e-01,1.266158408777154631e-01,6.236522900468198793e-01,1.436541646865219901e+00,8.435468388957693131e-01
4.268870656757429993e-02,5.271074240418454071e-01,1.822399067413073226e+00,2.451024147961717858e+00,4.506961990701346288e+00
-3.212339980638313774e-02,-1.425320844863319669e+00,-7.530395639858362689e-01,2.924425787304633317e+00,-4.298840286762280805e+00
-9.204676186969961149e-01,-1.782571498786620079e-01,1.160525145340344677e+00,2.372558844989077098e+00,2.389553987445871108e+00
-1.384381155651992490e+00,2.527543325105811589e-01,1.244965637778929074e-01,-3.190110752200766564e-01,-5.642328302634855852e-01
-7.125652812835888694e-01,-2.586679740029438790e+00,-2.427449342183141123e-01,4.957836366215635060e+00,-3.266107582218825911e+00
-1.381917912278683991e+00,-1.481617730363168628e-01,7.393540626092363066e-01,1.227049455014781243e+00,2.279404069881089123e-01
-9.283412465461826635e-01,1.007480431856282166e-02,2.540739787890450296e-01,-4.414723775573324849e-01,2.051218414559767833e-01
-9.345721846335240945e-01,-2.779936754736505450e-02,1.888315146238865316e-01,5.505265205994577249e-01,-6.309186484566846609e-01
3.031002102148160904e-01,3.553597954204758547e-01,-6.159655916051879343e-01,-1.218224025990744863e+00,-2.833484838404857431e+00
9.512376475964669231e-02,3.591799401769248945e-01,-2.201371480999984864e-01,-1.533839011316282253e-01,-1.260714151346377099e+00
5.184865418744819543e-01,-4.516414304707681016e-01,-1.209195834816964021e+00,-2.705647948185627150e-01,-4.295924318155203814e+00
8.430671160316101087e-01,-3.733181353963314075e-01,-1.235792951942241258e+00,-4.492306297653256286e-02,-5.207518345492405665e+00
1.595246883227904588e-01,-4.600536410169289159e-01,1.149234568888820363e+00,4.517564342730016946e+00,1.839741644690221056e+00
-1.313642640723443389e+00,-9.985037300156800466e-01,-1.961645019019363057e+00,-2.677333515125962293e+00,-7.526636475255463310e+00
-3.805822327185572895e-01,1.114524173263844231e+00,-1.297273432074535826e+00,-5.020548487120181314e+00,-4.286921967103975994e+00
2.320461530172098774e-01,-1.834753458419292604e-01,-6.913116227241509204e-01,4.578119751428768591e-01,-2.601926884349295754e+00
-1.398501684226888253e-01,-1.608999424302155923e+00,-2.133495016263241006e-01,3.142743749055603608e+00,-3.847563073601393491e+00
-1.452748651318124695e+00,1.667605507476884963e+00,-1.248826493910796920e+00,-7.013260620160550296e+00,-2.526856465696007525e+00
-4.460138044736798868e-01,1.184666841721163211e+00,-1.573584551859919856e+00,-5.397129754307183447e+00,-4.829037410259043206e+00
-5.514076130204708104e-01,-3.241825223905979436e-02,-3.000173272954303472e-01,-2.584216673475552839e-01,-1.782653164979413285e+00
4.535472210397046289e-01,1.197181280104859358e+00,6.055423623937256083e-01,8.682653032446513430e-01,1.149089967156017300e+00
2.663657075000260832e-01,1.553916075500736849e+00,-3.832603032414759747e-01,-1.952344146462674956e+00,-1.301148793217917987e+00
-9.933781010453984761e-01,-4.820975681212573694e-01,1.072804742958578250e-01,1.600822001534091932e+00,-1.219794146122403777e-01
-8.686821706465550630e-01,3.269928146641187250e-01,-8.399913336110381018e-03,2.941024281863935386e-01,-1.408637824276352202e+00
1.574598251143827454e+00,-2.538662996195492738e+00,4.425894691094797717e-02,7.522478381157268856e+00,-3.063622070328511082e+00
1.256934220027416726e+00,2.198101615550274168e+00,1.232604727611948725e+00,3.309167465121961582e-01,4.650505227172472722e+00
4.274082298434284666e-01,-1.174366602526876191e-01,9.143895258440615237e-01,3.158579111665609229e+00,1.134757258000626212e+00
-8.577890075214124055e-01,2.992621227830183916e-01,1.664470600968876113e+00,2.677969823143357075e+00,4.998416256524334855e+00
-7.359347577787349604e-01,5.896382984587388298e-01,-1.689045730509513774e-02,-3.643256307240836378e-01,-4.175598456932779756e-01
-4.236564152333409106e-01,5.134619724577559330e-01,2.912050503777762755e-01,3.633087799074753987e-01,4.386204874118235786e-01
1.258640910874803787e+00,-8.403506920329620322e-02,-7.219710990318378707e-01,1.494540027007263960e+00,-3.476898257995567398e+00
9.366555053544861620e-01,1.097436168826853242e+00,2.044399829633493759e+00,4.454550879151703668e+00,5.855489190906697061e+00
7.938106127157894265e-02,3.850932589339329248e-01,-6.294379949092695492e-01,-7.632173677967065695e-01,-1.968625013120227640e+00
-2.444405968037607624e-01,1.241703788733629077e+00,4.597692278714394232e-01,-1.436171126483848148e+00,2.314806975481256135e+00
3.791377805220095265e-01,6.193416771132340681e-01,1.022510285194023316e+00,1.833512189672791282e+00,2.574407398871404240e+00
-1.335051196146285424e+00,-6.038235370116247225e-01,1.058125806408390712e+00,3.395669353712564842e+00,9.857461811998088352e-01
-5.231126535876241546e-01,2.545889014003657747e-01,-2.249450988365996329e-01,5.340190420407233685e-01,-1.271692739533121230e+00
-1.936982758400685178e-01,-2.421079544831469255e-01,-5.493297219736743564e-01,3.128170193973198177e-01,-2.693570806871504963e+00
2.221178153534996813e+00,1.498800689077023796e+00,-7.143307115915927819e-01,-1.858033799755808957e+00,-1.902129871324374832e+00
1.024679131862518355e+00,-1.673336133725676023e+00,4.048268828376411776e-01,5.877598555982333828e+00,-9.736048136150388110e-01
1.569380354103392869e-02,2.346175354668533330e+00,-5.621687312797997160e-01,-5.198888429471053563e+00,-1.298641083055696921e+00
-5.904699794834562809e-02,6.079516409839544888e-01,3.550072400116368043e-01,5.021304881341505100e-01,1.431045351408458233e+00
1.919610142076100257e+00,9.117723100734508312e-01,-2.368548330613312880e-01,3.162698989042199704e-01,-1.587146692567434680e+00
8.164222652778900802e-01,-1.068917438095745021e-01,-4.341769104961482606e-01,1.087566267803328435e+00,-2.727348661056846257e+00
-1.424777161041175244e+00,3.452614476804511390e-01,-9.175982683584739397e-02,-9.503194054858482565e-01,-1.164452453961323686e+00
1.571457035978898187e-01,-8.175127683085882113e-01,-1.268879106870811180e+00,3.896274434022019006e-01,-5.097435220248103249e+00
1.452044913450468488e+00,-4.750974010026499106e-01,7.023058147908012305e-01,5.647498867128649458e+00,1.433233836204418576e+00
9.081181780850625107e-02,-1.182047576072808637e+00,-8.830100591967758872e-01,1.766071954681613709e+00,-4.848389162410549957e+00
-8.900857597454662207e-01,7.322961937846100833e-01,-4.366243982783644118e-01,-9.138761151616301426e-01,-1.135360650193961263e+00
-6.872055805385547389e-01,1.022284195916676630e+00,5.718122344974942671e-03,-2.441928006019950637e+00,9.223518673634110987e-02
3.097100429746796890e-01,2.754483621609106758e-01,1.166116036672403267e+00,2.660767531223009019e+00,1.993991911753299817e+00
4.835642843848365069e-01,-4.507516783935452270e-02,1.235605677281328696e-01,1.485812052776589898e+00,-7.527239761828974363e-01
1.249667133032253075e+00,-1.063319768839898982e+00,1.410345603127119318e+00,7.665969565782010164e+00,2.277917953666732220e+00
3.872111667537534441e-01,1.216545694705594816e+00,5.983935126913516589e-01,2.369264237674517382e-01,1.815519517085039780e+00
-7.061875905353218741e-01,-1.286419106072278273e+00,7.512052213793646294e-02,2.176008086155164722e+00,-1.220680184808045743e+00
1.774906187997327689e-01,1.416589176958597429e+00,-2.010028218613619799e+00,-5.140053022119729143e+00,-5.900465293188653426e+00
-1.554027776191209687e-01,1.710642495746298897e+00,1.880702974565414909e+00,1.193126402358640092e+00,6.437202819101877971e+00
-8.308920182480286076e-01,1.313837445452338715e+00,-1.754615987930871812e+00,-6.004150556903470104e+00,-4.457214308908624467e+00
5.138430108355211967e-01,-1.345613258942997659e+00,-9.707643145077332614e-01,2.732529232010621811e+00,-5.615783779258075370e+00
-1.256962355344546145e+00,1.234396136420399692e+00,6.053679160601176806e-02,-1.487499638496027732e+00,9.104625871394207426e-01
-3.490501259707042836e-01,-2.620798899507740254e-01,1.721032923292277417e+00,4.278031519069150690e+00,4.832711338027528392e+00
-2.064472130402368766e+00,-7.055367661274462021e-01,-1.699120700036271525e-01,8.398722024428529886e-01,-1.932291691684742130e+00
-1.889304335820954472e+00,-6.553970835068220202e-01,-2.714038773576367761e-02,-1.490663393794544600e-02,-1.913019901003813805e+00
4.200502705089133038e-01,1.016897784171843178e+00,1.102276047303321627e-01,7.520803024823856653e-01,9.902891043992261277e-01
1.048215253555002224e+00,-1.461398613172734395e-01,-2.504686620769921435e-01,2.001570190361396939e+00,-2.463028218299549543e+00
-2.441156831582371733e-01,9.209984334119349914e-01,-1.236490920581912123e+00,-3.203531295343979846e+00,-4.572681901073026189e+00
-1.078265479335217963e-01,-4.175553716346030453e-01,9.105948512189063759e-01,2.782379171336254231e+00,1.355124776735186609e+00
-5.321590554699280329e-01,1.305707568076930336e+00,1.684377464852683914e+00,1.390591771972422119e+00,6.573076390850435935e+00
8.658825904903715287e-01,2.093115965782641474e+00,1.704403939782553890e-01,-1.157252678401856860e+00,1.995700046943742922e+00
-2.327247201074963689e-01,2.358018890628282571e-01,-8.025362934801178599e-03,1.094738154071145164e+00,-1.467015940026023646e+00
4.290976143692003530e-01,-8.885661894710953357e-01,-9.724640190923167227e-01,1.208810623098563797e+00,-4.909259083588165318e+00
-1.284533729342881847e-01,-1.517230340691149149e-01,-7.889413451106115360e-01,-2.141452202152322459e-01,-4.498423085110915487e+00
8.354325186255098235e-01,-4.125642839224735736e-01,-2.264337780565673697e+00,-1.904821475513910789e+00,-7.735963464404547629e+00
-1.189078367980934692e+00,4.979188118164751820e-01,-7.394253188454373849e-01,-1.582407950393411200e+00,-2.499136669497930008e+00
1.936752787679306476e+00,4.143876843471205329e-01,-2.296522550046830036e-01,1.558001748083100990e+00,-1.830229565293703509e+00
1.805479194619824534e-02,-4.725593910677977072e-01,6.031069525802266185e-01,3.214300905943232145e+00,5.856931295793198489e-01
-8.574238478092001126e-01,-7.325964678207201874e-01,2.891041503744734342e+00,7.493067593069866916e+00,6.592714374798375410e+00
6.603613682719979838e-01,4.702421118856323634e-01,-3.112772850530364233e-01,1.310195618815244378e+00,-1.261509949606578918e+00
3.003525933043925122e-01,-1.050491305673446618e+00,-6.618537009108127478e-01,2.444520998083231422e+00,-3.642100397358139396e+00
-3.609553186568852934e-01,-1.931123128680544809e+00,-3.598519681636837553e-01,4.337469073309713430e+00,-3.745940131823242147e+00
-4.353257885162656882e-01,-1.586180655153865526e+00,7.684159527020519853e-01,5.539044020297906101e+00,-9.607332671600757878e-01
4.963517893997710928e-01,-1.503229498938487785e+00,-7.943340259644778023e-02,3.754609106652920136e+00,-2.858092473736790318e+00
4.132378739308661952e-01,3.334921126932806623e-01,2.656575803935528057e+00,6.689621859619579780e+00,6.906662739310898580e+00
8.745525249346525198e-01,-1.707671937918333382e+00,-9.705357964761633649e-02,5.580027300771694954e+00,-2.766031943223845158e+00
4.646670939005828060e-01,-4.777598453121969513e-01,3.540299308062743733e-01,2.814227077657984299e+00,-6.008785287666540409e-02
-9.969869222192564995e-02,1.114464524276947144e-01,-1.040084182153802939e+00,-1.269109100629266740e+00,-3.754192972700422182e+00
2.936164380851815081e-01,-8.356693312599462464e-01,-3.522676048615045463e-01,1.604662144176636662e+00,-2.716760894443920549e+00
-5.637966450796708662e-01,1.297281636601034460e+00,8.837324287719824367e-01,1.833608678444590412e-01,3.044014259201742068e+00
-6.162203452606400678e-01,-8.495989988410843075e-02,-1.814869770547375971e+00,-3.671240915985362285e+00,-6.142556661896344750e+00
1.123969196748962229e+00,-6.432005184794219455e-01,8.656135764587017389e-01,4.836980848072397698e+00,7.631105290628246163e-01
1.400275690976207299e+00,-7.265061475286357928e-02,-6.669323860603184606e-01,1.061466271001447748e+00,-3.112896536426555283e+00
1.266003525696244081e+00,-1.463121968222091507e+00,-1.138631384038475192e+00,2.251593510519813712e+00,-6.320780720151510934e+00
-1.231226294078124672e+00,-1.821513522550813224e+00,-8.637319616466858363e-02,3.472845933773164973e+00,-2.636825492907774571e+00
-1.192298028629307893e+00,1.221164289703240868e+00,5.253453162877895766e-01,-1.283464608175771238e+00,2.386861310262274216e+00
-7.030503262002912868e-02,-6.156937509686095655e-01,6.439208549928206182e-02,2.321923556443581393e+00,-2.071964785098574957e+00
-1.894532037937995517e+00,2.765930131994318586e-01,7.090811477450134070e-01,2.752589070605484523e-01,1.562278218235752414e+00
4.436823793324636833e-01,2.570346598310393471e-01,5.165920445020331098e-01,2.785772455049292162e+00,4.720874631549429323e-01
1.598522659817873948e-01,-7.437635758443571499e-01,3.718694658847951362e-01,3.407963467673563507e+00,-1.012590148618650820e+00
-1.367227012129020425e+00,1.660242098119818266e+00,4.814508457378916528e-01,-2.990633759557589144e+00,9.348737370101245503e-01
-1.034463814949775129e+00,1.036036138144745156e+00,8.787601575272496746e-02,-2.091563350503075736e+00,1.951513574193250999e-01
6.261748716039756690e-01,6.613166123371294614e-01,2.434441254528328658e-01,6.365545485947244897e-01,3.795995158467649899e-01
9.493063051701807753e-01,-9.766767559480232785e-01,-1.909169337435298708e+00,5.752983459599254612e-01,-8.623086199924850703e+00
9.036660376789559246e-01,-1.962617654723883276e-01,5.256502678629608738e-01,3.018767380313148063e+00,9.624126017160468116e-01
7.607086261825763973e-01,9.497335756977440813e-01,-6.982740732469004952e-01,-1.238744277753071721e+00,-2.648153058490759992e+00
-7.060191260091100429e-02,3.053479795995761026e-01,8.666570625926536264e-01,1.917628781694746820e+00,1.008743837143279976e+00
-2.260102504635845000e-01,8.658966044871462264e-01,7.281386287929606516e-01,1.192595979401334549e+00,2.091063869159443200e+00
-2.169516837866573566e-01,-9.049934264708161535e-01,-1.446075617694299931e+00,1.297268162568060212e+00,-6.705000554576269423e+00
-8.911452211953290181e-01,-2.422392898804233419e-01,-4.270884022030632665e-02,4.732057116097253546e-01,-1.165434634243104339e+00
-6.880389373806833353e-01,-1.832987554045537815e+00,-5.000301784738760136e-02,4.234083253611350628e+00,-2.792721423254311830e+00
-1.409604536612519277e-01,5.768195109750658967e-01,-1.092787369425279431e+00,-2.999895768383928463e+00,-3.966862798689144931e+00
1.215129054324623370e+00,-7.363749932878281834e-01,1.418853578625092426e+00,6.364604888931725490e+00,1.803705014602176249e+00
-1.704727487774039707e+00,8.292277180973000039e-01,-1.222969358412222957e-01,-2.807517619271063136e+00,-4.195012381437037141e-01
-8.194988936018342551e-01,-9.687186700586544186e-01,2.862035364982998820e-01,3.338327743710141515e+00,-1.766840140699720063e+00
-1.225945222692664149e+00,4.187167484283152996e-01,-8.252520739685885731e-01,-2.255928820949383962e+00,-3.311549882152334590e+00
-1.367162500398236613e+00,-2.688215344360009862e+00,4.818049694745791811e-01,5.667983280557175263e+00,-2.060921523147938306e+00
-1.595826788949759045e-01,1.192176275157933452e+00,-6.288218088679680129e-01,-3.015450813591930679e+00,-1.740044674336500563e+00
-5.029549378572281682e-02,-7.029660462109195151e-01,4.871038020693230775e-01,4.008457295186654612e+00,-2.080958667192520650e-01
1.128934055493739042e+00,-8.078434809417196494e-01,2.976327282648737887e-02,3.412618961943740370e+00,-1.398071773278726448e+00
-1.314988205915785802e+00,-1.669502269360198410e+00,4.996110092172075801e-01,4.676911819564898209e+00,-2.201376281677113411e+00
6.353079218145913920e-01,-1.073967544603461555e+00,9.710072552133379720e-01,6.258332132732833841e+00,1.174466047432970450e-01
8.836928097080954947e-01,-1.548172453919420155e+00,9.507240048111118558e-01,6.874225472797514946e+00,1.700830407851355031e-01
1.044712782276115970e+00,1.520408236400640212e-01,1.427146241145063350e-03,2.600648406603003338e+00,-1.106816864667185207e+00
1.724229373910532992e+00,1.324034269375172101e+00,3.847577722640787012e-01,5.134175599341908036e-01,1.755309877120673434e+00
-8.506098391878542664e-01,-2.676721062678071722e-02,2.658640144749475631e+00,5.406531943261818185e+00,7.908048164024003235e+00
3.350875187583929327e-01,6.118408610874184195e-01,-3.906538911214585408e-01,-3.074345985177612817e-01,-2.084169810220269703e+00
-1.013240912124645288e+00,-1.275683265692175439e-01,9.630541098166611746e-01,1.778448514758781629e+00,2.182898038475643787e+00
1.751992887347746386e+00,8.862609690473440827e-01,7.834914976222496774e-01,2.846567186745052602e+00,2.995080081357610613e+00
-4.239765652729744483e-01,-6.240431220830300330e-02,1.672156227422555708e-01,1.517445231024876051e+00,-1.038184463206420771e+00
1.016550547514624148e+00,-8.169390017220594657e-01,-1.953356845862993640e-03,4.507292171458356478e+00,-1.336388989288589624e+00
-1.366786501633165507e+00,7.739796262742314470e-01,4.670098806497827160e-01,-8.734967998291773839e-01,1.209098743177462021e+00
4.357444595025963818e-01,3.607658535461848448e-01,2.983513468739508179e-01,9.431217284921458166e-01,3.517138243825496113e-01
4.761794561711121254e-01,1.122146208621870755e+00,2.043488819212256336e-01,-9.921354237554846911e-01,9.182566699702695567e-01
-7.335670535318926655e-01,-7.789005212433240954e-01,1.090776542904429158e+00,3.304672785691807668e+00,3.976844938380050820e-01
-1.813180341963486875e+00,8.758178402395491169e-01,5.517865925106379965e-01,-8.867564768454470059e-01,1.404228677772520362e+00
7.810035287647616731e-02,-1.331387166046120507e+00,-1.101919330262068231e+00,1.751540423584384554e+00,-5.617759199846846130e+00
8.441064732264448311e-01,-1.278703726911389893e+00,1.663126286017906907e-01,5.356143277020862570e+00,-1.727674718236582141e+00
3.247780956626507010e-01,5.776946090866872004e-03,8.306329760578754495e-01,2.157299687162219648e+00,1.558909412975010067e+00
-1.476084895308280541e-02,3.202181451248231059e-01,-1.772598604115330212e-01,-6.625938822152719343e-01,-9.021256673780726487e-01
3.695298131085335003e-01,3.380649704808904449e-02,1.269352728212223225e+00,3.865284540828639592e+00,2.289853356063554113e+00
6.002104295551544677e-01,6.426634647703824976e-01,1.760040618646515842e+00,4.929277365340881900e+00,4.861582559624328503e+00
-5.424976614224219507e-01,1.078713206211942666e+00,1.561781024284623065e+00,1.566170994679065842e+00,4.976224654288010640e+00
-4.572468511170402206e-02,-2.131946223511770988e+00,1.314912566151206441e+00,7.585865484723045782e+00,2.731182488571074485e-01
1.633994133739925247e-01,-5.339257709395808238e-01,-1.789200372613860557e-01,2.118943548420712197e+00,-2.854428882631475872e+00
-9.497539792031181038e-01,7.212157607689065886e-01,6.867016834419757965e-01,-6.333903015641872969e-02,1.438617075620306496e+00
1.926005452651715077e-01,-2.400046267192297578e-01,9.170676655021492429e-01,3.507667317941448815e+00,9.885161908975681477e-01
-1.269112458778735575e-01,5.203996661339292951e-01,-3.673815226029757408e-01,-6.019614464076843419e-01,-1.622387613443332377e+00
8.519294074687723539e-02,7.181139090957198989e-02,-1.407568398878573213e+00,-1.527064659618994513e+00,-5.254485081600204666e+00
-1.360919072184193501e+00,1.511977670655203720e+00,7.464174108931078688e-01,-2.010432016087300600e+00,2.966378345475664258e+00
2.957359827635117067e-01,6.043062080139983694e-01,-3.102797840677603003e-01,-2.260694580175963697e-01,-1.252110858980159724e+00
-3.611215429507920183e-01,-9.451971817581977797e-01,4.265044093974355022e-01,4.437663401742276470e+00,-1.223543034306032062e+00
